State,District,Year,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
Jharkhand,Sahibganj,1997,19.669,7.443,19.384,28.028,132.64,69.647,233.796,341.444,252.325,75.722,17.741,13.364
Jharkhand,Sahibganj,1998,10.556,33.363,14.765,29.102,125.028,82.29,195.814,271.505,236.378,285.222,20.332,0
Jharkhand,Sahibganj,1999,8.361,3.608,1.392,2.096,94.621,169.912,282.744,372.148,241.224,87.078,9.14,0.195
Jharkhand,Sahibganj,2000,7.773,18.228,4.725,28.318,75.325,205.457,138.946,255.541,238.283,28.098,1.98,0.855
Jharkhand,Sahibganj,2001,1.643,5.152,26.735,24.914,101.668,131.721,225.898,261.02,137.387,138.221,4.407,0
Jharkhand,Sahibganj,2002,19.41,4.467,12.398,39.904,44.682,152.204,199.159,287.576,180.206,112.828,16.517,0
Karnataka,Bagalkot,1901,0.705,0.711,9.645,69.332,73.587,176.751,81.984,68.788,102.864,73.438,48.07,1.494
Karnataka,Bagalkot,1902,0,0,3.248,21.924,75.567,156.835,92.385,47.636,89.789,110.949,30.936,27.56
Karnataka,Bagalkot,1903,0.098,0,0,10.96,56.789,122.488,315.382,151.615,112.648,127.348,83.341,12.595
Karnataka,Bagalkot,1904,0.281,0,22.43,9.289,66.391,134.83,87.092,36.023,81.532,117.113,0.442,0
Karnataka,Bagalkot,1905,0,2.791,3.852,22.064,34.339,86.485,55.944,158.771,23.801,100.963,5.897,0
Karnataka,Bagalkot,1906,7.335,0,0,1.911,47.571,163.641,142.347,322.189,78.95,77.027,33.034,37.201
Karnataka,Bagalkot,1907,0.26,0.168,2.331,116.647,0.874,69.405,172.781,147.733,135.423,7.016,16.586,8.93
Karnataka,Bagalkot,1908,0.038,0,6.873,16.197,37.392,63.205,139.192,77.95,184.247,17.512,1.17,0
Karnataka,Bagalkot,1909,3.495,0,17.387,18.769,36.529,114.091,124.36,187.751,132.954,22.033,14.618,0.662
Karnataka,Bagalkot,1910,0,0,10.409,3.161,58.68,100.472,186.436,239.2,146.086,59.247,83.294,0
Karnataka,Bagalkot,1911,0,0,0.106,10.484,56.422,57.846,293.814,112.021,54.753,83.261,12.865,1.942
Karnataka,Bagalkot,1912,0,1.345,0.51,40.201,25.588,70.28,187.436,102.364,58.954,122.679,38.166,1.088
Karnataka,Bagalkot,1913,0,0.268,0,43.572,142.731,120.075,228.397,42.478,68.914,90.782,7.226,2.224
Karnataka,Bagalkot,1914,0,0,1.086,12.061,39.235,56.345,229.962,256.588,122.429,27.237,89.277,12.267
Karnataka,Bagalkot,1915,2.436,2.858,29.987,30.407,84.113,131.486,282.052,42.144,228.395,77.221,34.889,3.078
Karnataka,Bagalkot,1916,0,0,0,15.622,80.185,104.627,275.231,106.656,126.528,188.053,177.877,0
Karnataka,Bagalkot,1917,0,3.171,27.275,20.351,24.467,189.197,52.605,202.346,169.677,155.855,76.627,0
Karnataka,Bagalkot,1918,3.267,0,1.313,6.395,178.291,32.952,22.999,44.791,97.789,11.47,52.513,0.782
Karnataka,Bagalkot,1919,1.41,0,0.288,9.955,95.382,158.712,58.621,37.92,191.394,75.867,78.327,12.416
Karnataka,Bagalkot,1920,3.298,0,0,30.881,33.179,109.243,93.722,98.41,123.383,45.408,1.565,0
Karnataka,Bagalkot,1921,0.496,0,0.2,22.804,5.987,64.325,272.071,36.64,47.363,171.833,118.038,0
Karnataka,Bagalkot,1922,1.142,0,0,41.585,54.915,85.681,120.76,39.518,30.239,69.71,101.718,0
Karnataka,Bagalkot,1923,0.332,0.878,42.275,38.872,45.44,15.518,288.761,52.042,80.488,9.224,0.379,0.365
Karnataka,Bagalkot,1924,0.021,0,1.8,31.156,34.537,52.379,108.068,187.345,147.033,38.724,6.621,8.318
Karnataka,Bagalkot,1925,0,0,0.512,32.112,88.849,57.575,65.878,162.83,77.239,132.439,65.327,30.415
Karnataka,Bagalkot,1926,7.636,0.769,0.072,15.352,73.091,73.134,137.912,85.54,151.181,26.74,0.694,0
Karnataka,Bagalkot,1927,0,0,3.958,12.811,84.081,119.053,197.873,31.828,109.469,23.56,75.975,0
Karnataka,Bagalkot,1928,0,7.752,11.57,21.873,11.624,122.618,256.727,98.833,138.696,107.281,0.383,12.518
Karnataka,Bagalkot,1929,0.767,3.533,3.204,55.59,74.141,130.915,67.574,29.367,182.536,136.034,48.054,1.191
Karnataka,Bagalkot,1930,0.043,0,0.883,16.916,95.318,95.874,140.511,44.32,167.27,159.99,22.736,4.423
Karnataka,Bagalkot,1931,0,0,7.665,41.028,38.11,182.591,137.496,53.474,114.815,51.6,145.246,31.92
Karnataka,Bagalkot,1932,0,0,3.229,37.221,85.054,55.147,287.662,322.592,60.686,197.149,122.187,0.491
Karnataka,Bagalkot,1933,0,0.911,28.195,127.24,158.324,86.405,255.018,177.641,102.363,157.252,56.906,26.55
Karnataka,Bagalkot,1934,0.287,0,0,71.395,9.672,64.057,414.283,131.051,52.29,66.458,80.782,0
Karnataka,Bagalkot,1935,1.216,0,0.231,28.773,15.066,185.597,137.188,265.232,62.028,111.902,24.491,1.897
Karnataka,Bagalkot,1936,0,1.395,6.094,18.411,77.615,73.59,29.882,87.799,101.131,18.673,99.835,0
Karnataka,Bagalkot,1937,0,0.921,10.12,149.028,9.504,34.305,123.354,22.756,67.47,99.56,0.379,10.928
Karnataka,Bagalkot,1938,0,0.083,16.963,11.012,53.019,132.801,151.741,241.902,182.275,40.458,8.588,0.683
Karnataka,Bagalkot,1939,0,0,6.81,33.742,5.746,114.319,194.525,142.945,97.361,117.612,20.416,0
Karnataka,Bagalkot,1940,0,0,0,28.146,139.663,105.915,106.581,143.083,60.41,88.462,13.968,5.598
Karnataka,Bagalkot,1941,4.746,1.282,18.637,20.101,69.992,53.472,162.543,112.961,98.693,97.545,0.379,11.912
Karnataka,Bagalkot,1942,0,1.453,0.051,47.475,23.796,218.982,117.516,74.698,33.487,66.695,33.747,28.685
Karnataka,Bagalkot,1943,1.418,0,5.988,65.54,158.964,152.837,123.974,117.668,84.26,185.908,42.569,0
Karnataka,Bagalkot,1944,0,0.493,31.011,4.713,31.816,81.837,246.738,39.02,142.08,162.475,33.949,0
Karnataka,Bagalkot,1945,0,0,0,12.621,28.884,66.877,189.978,105.692,85.61,42.951,9.194,0
Karnataka,Bagalkot,1946,0,3.538,1.49,39.806,145.81,103.15,214.867,141.592,104.362,57.51,150.91,4.411
Karnataka,Bagalkot,1947,10.683,0.145,10.758,16.104,67.868,135.489,130.843,241.216,93.577,33.982,16.328,14.879
Karnataka,Bagalkot,1948,1.247,0.373,5.862,44.162,42.072,43.234,97.723,228.013,100.733,91.191,114.977,0.249
Karnataka,Bagalkot,1949,0,0,2.613,30.781,102.156,112.616,111.755,95.573,178.725,72.644,24.931,0
Karnataka,Bagalkot,1950,0,0.692,3.975,4.447,85.855,73.882,132.461,230.911,113.158,122.701,17.626,0
Karnataka,Bagalkot,1951,0,0,0.209,14.594,118.882,142.174,238.655,83.192,158.502,55.835,6.308,0
Karnataka,Bagalkot,1952,0,2.771,0,41.379,142.253,85.336,147.546,69.269,60.791,90.436,0.379,6.669
Karnataka,Bagalkot,1953,0,0,1.618,48.11,6.641,134.329,399.794,102.496,99.297,206.07,0.379,0
Karnataka,Bagalkot,1954,0,0,25.204,33.656,36.049,74.643,342.85,274.717,34.149,65.811,1.09,12.191
Karnataka,Bagalkot,1955,0,0,10.168,50.298,103.641,130.217,100.915,205.081,152.784,110.654,81.281,0
Karnataka,Bagalkot,1956,0,0.458,1.801,53.067,173.591,96.058,485.744,168.794,119.829,186.538,126.178,2.112
Karnataka,Bagalkot,1957,0,0,17.329,51.642,80.254,137.522,200.511,246.128,78.58,220.312,38.247,0
Karnataka,Bagalkot,1958,0,0,20.023,51.679,191.083,57.216,234.906,185.43,54.105,171.066,42.833,0
Karnataka,Bagalkot,1959,0,0,3.75,54.941,47.951,282.373,219.553,71.093,103.881,53.034,28.659,0.893
Karnataka,Bagalkot,1960,0,0,13.853,29.359,162.729,97.348,145.429,38.72,84.118,41.591,79.53,0.061
Karnataka,Bagalkot,1961,0,0,10.84,44.549,214.321,122.826,386.838,69.326,21.641,122.197,5.109,0
Karnataka,Bagalkot,1962,0.391,1.519,2.542,89.756,141.459,108.808,157.096,126.536,129.04,135.979,37.247,50.832
Karnataka,Bagalkot,1963,0.051,6.732,5.786,52.275,124.551,97.848,107.876,311.409,36.175,208.259,4.516,0
Karnataka,Bagalkot,1964,0,0,7.447,24.011,8.524,117.451,555.227,152.185,272.479,166.385,66.936,18.594
Karnataka,Bagalkot,1965,0.72,0,0.184,24.256,41.272,103.419,168.533,169.525,107.399,5.728,10.984,40.711
Karnataka,Bagalkot,1966,3.974,0,6.02,7.966,116.041,53.463,306.814,54.022,141.106,45.687,111.974,29.647
Karnataka,Bagalkot,1967,0.561,0,4.969,103.113,57.907,98.892,315.3,77.853,118.793,117.823,4.905,7.561
Karnataka,Bagalkot,1968,0,8.138,6.347,66.533,36.23,201.078,246.331,28.798,179.771,86.997,56.336,8.228
Karnataka,Bagalkot,1969,0,0.265,8.66,12.857,91.191,127.031,138.563,305.249,61.393,131.903,24.429,4.945
Karnataka,Bagalkot,1970,1.596,0,0.821,67.262,95.757,50.866,175.523,229.531,118.177,97.542,0.379,0
Karnataka,Bagalkot,1971,0,0,0,40.693,150.138,137.267,54.656,159.572,142.615,156.241,0.379,0
Karnataka,Bagalkot,1972,0,0,0.226,44.736,38.645,54.965,102.509,18.336,112.629,38.033,31.864,1.935
Karnataka,Bagalkot,1973,0,0,0,17.583,30.556,175.354,250.865,178.095,91.243,232.949,31.894,0.434
Karnataka,Bagalkot,1974,0,0,16.72,40.67,192.876,70.79,144.377,165.656,178.352,180.155,4.14,0
Karnataka,Bagalkot,1975,1.92,0,1.13,8.837,94.253,174.738,318.138,102.752,155.961,226.416,17.066,0
Karnataka,Bagalkot,1976,0,0,2.11,48.449,13.878,134.306,130.282,207.325,22.026,19.392,42.446,0.612
Karnataka,Bagalkot,1977,0,0.294,18.841,72.536,116.038,191.617,204.206,98.719,43.604,146.313,129.476,0.156
Karnataka,Bagalkot,1978,0,3.32,0.088,44.055,150.72,74.424,262.847,142.607,192.029,112.388,82.257,14.735
Karnataka,Bagalkot,1979,0,4.14,2.023,2.883,49.777,77.753,159.493,92.987,221.143,31.52,143.266,0
Karnataka,Bagalkot,1980,0,0,5.035,65.37,31.115,137.176,176.521,149.392,99.406,33.706,26.616,7.185
Karnataka,Bagalkot,1981,2.425,0,25.105,55.81,48.969,198.783,85.806,123.198,250.909,64.039,58.579,2.768
Karnataka,Bagalkot,1982,0,0,0,25.17,118.072,166.156,207.876,66.728,140.828,91.075,104.155,0
Karnataka,Bagalkot,1983,0,0,0,0.399,24.616,173.581,188.729,156.273,170.704,98.613,7.321,15.876
Karnataka,Bagalkot,1984,0,0.434,6.822,26.779,4.483,44.332,320.667,74.152,122.716,110.283,1.244,11.516
Karnataka,Bagalkot,1985,0.032,0,5,17.215,44.003,100.173,136.579,100.407,50.672,106.556,13.721,3.291
Karnataka,Bagalkot,1986,0.861,1.123,0,46.364,5.049,136.291,115.66,145.991,40.895,32.81,66.554,15.9
Karnataka,Bagalkot,1987,0.772,0.576,9.016,10.697,88.527,79.788,121.975,94.681,126.62,119.206,37.989,34.288
Karnataka,Bagalkot,1988,0,2.175,0,76.89,10.427,123.458,265.036,151.38,236.973,34.266,0.691,13.447
Karnataka,Bagalkot,1989,0,0,17.359,61.261,27.67,121.127,271.601,61.093,135.028,42.186,3.943,2.647
Karnataka,Bagalkot,1990,0.038,0,3.929,24.157,149.984,107.474,138.296,130.351,47.518,103.539,43.722,1.274
Karnataka,Bagalkot,1991,0.028,0,0.211,87.059,64.677,133.264,210.73,129.674,148.518,86.34,23.666,0
Karnataka,Bagalkot,1992,0,0,0,22.177,65.275,161.497,130.931,156.795,200.097,117.345,100.043,0
Karnataka,Bagalkot,1993,0,0,13.88,27.499,44.81,112.453,230.509,118.167,54.909,173.695,7.791,24.746
Karnataka,Bagalkot,1994,0.845,0.507,5.62,68.708,28.282,170.619,290.597,137.025,61.423,232.886,21.31,0.112
Karnataka,Bagalkot,1995,2.177,0,6.496,20.357,73.305,79.565,178.775,89.789,131.379,230.458,21.412,0
Karnataka,Bagalkot,1996,0,0.341,0,49.116,19.167,131.558,168.238,126.748,141.49,172.264,36.604,0.152
Karnataka,Bagalkot,1997,1.911,0,8.996,58.346,18.998,152.751,181.71,195.594,32.936,112.767,72.733,43.319
Karnataka,Bagalkot,1998,0,0.099,0,4.675,41.905,134.992,193.475,151.457,112.928,134.282,38.928,2.346
Karnataka,Bagalkot,1999,0,0.058,0,6.645,97.744,121.036,199.924,64.655,54.807,220.88,3.246,0
Karnataka,Bagalkot,2000,0,0.992,0,35.999,83.163,135.758,164.295,173.079,167.7,84.221,10.573,1.778
Karnataka,Bagalkot,2001,0.59,0,8.633,22.148,13.978,116.249,88.123,107.461,85.276,127.964,35.715,1.391
Karnataka,Bagalkot,2002,0.693,0.511,1.808,35.792,57.713,160.831,54.314,139.721,21.271,158.054,2.226,0.036
Karnataka,Bangalore,1901,5.751,17.962,1.671,32.943,152.546,51.988,61.298,43.09,202.802,162.43,75.6,31.115
Karnataka,Bangalore,1902,3.18,0.147,10.39,64.579,131.825,67.362,58.874,90.433,126.47,266.22,33.664,32.282
Karnataka,Bangalore,1903,0.029,0.044,0,6.838,120.036,106.502,61.679,131.82,290.515,209.098,254.86,25.777
Karnataka,Bangalore,1904,1.789,0,1.008,33.679,260.981,47.495,126.609,37.193,90.018,170.96,1.36,1.563
Karnataka,Bangalore,1905,5.287,1.564,32.979,32.857,105.738,61.883,48.123,157.774,34.511,191.473,33.501,1.581
Karnataka,Bangalore,1906,8.758,8.955,10.297,2.88,37.661,93.893,119.525,243.252,128.392,185.76,31.089,38.031
Karnataka,Bangalore,1907,14.645,0,23.216,129.049,60.491,102.468,152.521,60.127,135.441,40.744,51.773,13.043
Karnataka,Bangalore,1908,9.443,2.543,14.343,22.957,150.056,48.616,80.896,39.517,85.67,69.615,2.586,2.49
Karnataka,Bangalore,1909,13.974,0.095,0.854,113.594,218.051,34.684,53.705,208.834,99.565,179.679,20.895,4.192
Karnataka,Bangalore,1910,0,1.03,1.537,13.959,56.882,79.855,208.349,188.479,84.887,244.043,125.194,0.217
Karnataka,Bangalore,1911,0.059,0.073,29.942,38.888,122.637,77.826,117.393,25.769,25.488,236.393,40.549,15.032
Karnataka,Bangalore,1912,3.011,1.878,20.447,8.425,75.317,101.183,93.33,89.829,237.185,168.075,58.049,0.232
Karnataka,Bangalore,1913,0,0,1.51,7.302,103.201,69.425,116.195,33.726,157.194,73.137,8.324,8.083
Karnataka,Bangalore,1914,0.823,1.364,1.204,77.379,84.179,40.129,86.574,84.648,69.266,163.06,72.124,13.118
Karnataka,Bangalore,1915,6.882,0.547,45.859,40.364,109.766,167.681,94.662,38.857,134.396,86.442,94.094,6.503
Karnataka,Bangalore,1916,0,0.059,0,19.776,200.295,45.518,234.102,195.805,101.063,183.601,254.562,4.774
Karnataka,Bangalore,1917,0.531,16.915,3.666,33.24,108.03,96.66,47.493,165.651,185.83,131.138,69,3.885
Karnataka,Bangalore,1918,12.779,2.811,30.534,40.081,176.127,34.507,21.041,72.412,100.229,24.023,138.527,30.695
Karnataka,Bangalore,1919,14.236,0,3.278,53.378,186.873,84.681,98.861,56.534,188.946,75.596,166.985,22.682
Karnataka,Bangalore,1920,10.383,0.193,2.849,37.435,71.834,79.228,38.735,86.36,125.331,77.859,61.693,0.217
Karnataka,Bangalore,1921,16.648,0,0.128,108.952,77.875,81.467,102.337,119.931,57.913,154.382,93.817,0.617
Karnataka,Bangalore,1922,8.069,2.089,0,22.372,137.904,67.695,64.814,62.909,35.667,237.148,179.234,4.387
Karnataka,Bangalore,1923,11.496,0.084,39.238,70.625,90.377,59.502,89.275,47.92,118.908,52.539,5.112,3.426
Karnataka,Bangalore,1924,0.981,0.402,1.152,39.521,98.727,105.326,111.312,115.798,106.742,50.257,50.264,2.969
Karnataka,Bangalore,1925,0.601,0.264,9.494,81.912,220.024,31.297,82.435,76.162,103.169,57.642,62.854,42.453
Karnataka,Bangalore,1926,10.926,0,13.737,118.635,59.406,58.796,72.835,50.885,163.218,119.051,3.938,2.615
Karnataka,Bangalore,1927,0,5.427,1.614,14.213,110.519,89.337,83.03,52.997,151.574,27.727,43.132,0.893
Karnataka,Bangalore,1928,0.44,24.002,7.898,39.845,63.795,86.992,131.268,120.605,30.133,360.27,46.504,10.407
Karnataka,Bangalore,1929,4.241,15.435,0.277,156.92,109.433,45.618,48.685,31.461,102.722,152.303,99.289,10.192
Karnataka,Bangalore,1930,9.747,21.306,9.803,38.471,220.267,54.466,86.659,29.908,173.359,260.411,54.075,16.466
Karnataka,Bangalore,1931,0.029,0,1.236,24.954,113.715,56.217,75.242,38.966,186.126,45.38,70.378,25.692
Karnataka,Bangalore,1932,0,27.492,0.493,12.852,149.684,59.043,83.913,140.35,66.639,260.178,128.593,7.203
Karnataka,Bangalore,1933,0.117,4.318,21.251,39.215,257.359,44.466,138.689,188.064,96.383,233.227,6.524,60.094
Karnataka,Bangalore,1934,7.706,0,3.74,98.231,76.753,87.611,39.034,47.874,20.036,239.056,38.819,3.217
Karnataka,Bangalore,1935,4.033,14.107,3.072,46.476,58.377,155.519,60.304,235.448,64.382,231.859,15.049,12.362
Karnataka,Bangalore,1936,0,9.343,31.024,17.306,180.812,80.271,121.278,51.786,142.69,86.414,97.413,3.079
Karnataka,Bangalore,1937,0.653,21.202,38.851,156.333,134.125,84.56,70.695,64.817,84.77,95.645,43.569,12.633
Karnataka,Bangalore,1938,0,1.374,7.354,33.147,75.274,48.645,109.32,223.995,125.728,23.142,9.201,1.754
Karnataka,Bangalore,1939,9.488,0,19.498,151.764,50.464,83.391,54.539,92.541,112.347,219.322,83.32,0.254
Karnataka,Bangalore,1940,0,0.419,5.557,70.528,216.164,122.365,48.719,63.24,75.181,163.69,198.821,20.555
Karnataka,Bangalore,1941,4.207,9.919,0,63.759,99.626,94.848,71.897,72.256,124.447,136.585,37.004,79.298
Karnataka,Bangalore,1942,0,7.282,0,40.717,110.011,90.001,55.172,105.736,94.277,88.847,110.944,30.992
Karnataka,Bangalore,1943,13.498,0.948,1.843,95.714,212.792,50.164,107.228,62.395,94.496,360.945,66.25,0.782
Karnataka,Bangalore,1944,0.815,15.66,57.098,36.791,88.141,90.378,115.095,94.118,129.802,168.376,69.749,11.276
Karnataka,Bangalore,1945,0,0.073,0,32.462,138.873,21.072,117.156,83.986,66.01,66.241,29.392,0.217
Karnataka,Bangalore,1946,1.574,0.428,26.524,38.749,151.196,25.529,95.338,109.516,156.105,124.199,201.347,52.969
Karnataka,Bangalore,1947,4.182,8.666,4.004,19.115,72.986,79.045,109.055,146.2,81.32,182.16,15.963,5.409
Karnataka,Bangalore,1948,6.993,0,1.502,45.756,233.237,98.468,113.123,143.907,40.774,129.072,74.209,5.878
Karnataka,Bangalore,1949,0,4.152,2.963,33.717,60.179,92.863,211.497,127.279,84.68,224.554,6.128,0.217
Karnataka,Bangalore,1950,0,8.529,17.861,2.731,90.078,38.517,77.605,106.832,88.657,162.821,142.773,1.657
Karnataka,Bangalore,1951,0,0,13.565,32.138,174.424,54.684,147.458,27.548,175.556,112.203,45.917,0.29
Karnataka,Bangalore,1952,0.044,7.978,3.896,16.779,129.866,66.739,116.509,97.655,51.574,192.175,0.804,44.686
Karnataka,Bangalore,1953,0.274,2.154,1.204,134.151,77.433,125.306,175.576,46.434,128.059,304.248,8.778,0.232
Karnataka,Bangalore,1954,10.882,0.088,4.216,26.388,191.512,75.458,154.279,128.63,17.02,201.731,3.153,24.943
Karnataka,Bangalore,1955,5.517,0.311,5.998,122.854,133.04,59.347,70.07,68.115,152.576,208.23,18.162,8.772
Karnataka,Bangalore,1956,1.835,1.142,0.25,54.363,28.5,117.934,79.179,48.816,128.807,354.915,93.392,5.862
Karnataka,Bangalore,1957,0,0.842,16.285,33.211,211.953,112.628,35.199,35.12,42.774,176.873,48.844,1.852
Karnataka,Bangalore,1958,6.453,1.389,3.784,120.677,188.067,84.584,73.237,172.495,126.39,148.017,86.156,4.027
Karnataka,Bangalore,1959,0,8.045,0,32,102.602,136.986,63.722,132.568,176.568,149.157,48.325,12.487
Karnataka,Bangalore,1960,0.523,0.073,9.318,31.055,123.566,58.491,99.318,48.933,170.278,148.925,113.455,1.145
Karnataka,Bangalore,1961,5.223,6.141,3.088,69.327,159.254,103.529,95.529,87.827,82.715,177.669,47.741,3.135
Karnataka,Bangalore,1962,0.506,14.933,14.601,115.129,157.335,52.888,55.25,96.078,161.533,220.547,14.377,84.632
Karnataka,Bangalore,1963,12.413,0,4.661,96.553,93.001,66.805,42.368,125.231,128.228,252.084,29.05,15.582
Karnataka,Bangalore,1964,0,0,0.198,21.119,82.716,81.431,252.139,86.03,203.33,164.069,189.751,8.244
Karnataka,Bangalore,1965,3.236,0,1.632,45.35,41.666,56.276,58.234,177.355,47.534,27.817,57.657,39.331
Karnataka,Bangalore,1966,1.186,0,1.063,36.55,170.966,82.289,102.126,83.367,233.33,204.544,238.716,28.792
Karnataka,Bangalore,1967,18.897,0,11.983,16.61,86.387,84.535,193.316,63.303,34.257,97.646,49.784,39.743
Karnataka,Bangalore,1968,0,14.474,23.752,52.127,92.464,104.156,56.852,41.535,196.2,100.938,31.792,11.022
Karnataka,Bangalore,1969,0,0.234,4.145,85.424,166.676,46.446,72.577,157.945,44.444,192.879,167.389,82.543
Karnataka,Bangalore,1970,0.161,7.97,3.061,28.795,194.109,98.476,83.569,84.992,80.435,247.774,32.835,1.012
Karnataka,Bangalore,1971,0.29,2.697,2.621,53.152,160.534,32.736,43.561,169.147,150.408,157.742,26.322,26.446
Karnataka,Bangalore,1972,0.199,0,0,21.499,212.747,88.312,45.086,34.565,159.653,174.294,42.131,72.444
Karnataka,Bangalore,1973,0,0,0,10.898,69.963,75.697,91.095,124.596,155.25,211.976,48.926,22.273
Karnataka,Bangalore,1974,0,0,0,26.881,160.66,17.467,128.706,48.027,230.727,165.509,10.117,0.321
Karnataka,Bangalore,1975,0,3.909,11.139,27.278,124.758,83.668,190.65,101.708,135.089,188.774,129.298,5.794
Karnataka,Bangalore,1976,0,0,0.25,111.144,69.869,20.723,51.047,111.407,47.691,69.547,146.723,1.293
Karnataka,Bangalore,1977,0,1.236,32.9,89.79,155.89,115.038,45.754,97.665,101.511,295.308,102.973,0.217
Karnataka,Bangalore,1978,0,12.295,2.704,65.436,107.629,45.54,95.808,62.759,153.486,97.778,68.442,37.234
Karnataka,Bangalore,1979,0,37.728,4.424,33.353,89.355,167.944,96.569,75.04,233.922,171.926,128.213,1.079
Karnataka,Bangalore,1980,0,0,3.223,52.231,126.076,70.966,62.857,58.546,177.481,122.982,37.018,7.719
Karnataka,Bangalore,1981,0.901,0,72.321,27.075,136.221,23.034,106.876,103.778,188.518,125.703,40.673,13.07
Karnataka,Bangalore,1982,0,0,2.079,17.552,91.952,111.632,44.341,56.741,111.675,104.055,52.012,1.696
Karnataka,Bangalore,1983,0,0,0.022,5.408,129.954,199.199,83.338,127.703,145.853,63.32,13.214,63.273
Karnataka,Bangalore,1984,0.537,19.572,57.8,39.29,68.702,51.11,154.707,31.721,132.231,160.488,15.18,11.312
Karnataka,Bangalore,1985,2.962,0.088,18.419,14.412,86.584,77.573,69.112,51.405,94.863,77.871,106.822,4.575
Karnataka,Bangalore,1986,16.72,12.423,0.264,13.447,90.117,121.304,58.529,72.592,295.453,110.344,98.761,16.806
Karnataka,Bangalore,1987,0.198,0,22.418,60.152,95.828,79.405,49.256,110.254,66.278,153.856,40.911,50.752
Karnataka,Bangalore,1988,0,1.544,0.433,84.223,202.75,32.382,206.158,169.125,261.102,15.691,39.932,28.415
Karnataka,Bangalore,1989,0.059,0,5.485,9.872,95.214,108.342,180.459,45.992,173.788,229.156,12.115,4.146
Karnataka,Bangalore,1990,0.983,0.191,4.554,32.724,191.149,55.361,38.324,78.436,68.038,183.542,35.808,9.375
Karnataka,Bangalore,1991,0.033,0.022,0.256,47.795,204.381,191.572,69.05,86.444,85.195,285.118,26.568,0.32
Karnataka,Bangalore,1992,0.071,0,0,10.61,108.712,159.065,149.411,80.328,100.15,159.647,50.401,1.042
Karnataka,Bangalore,1993,0,0.015,24.73,40.832,122.394,127.303,85.223,92.275,152.133,180.645,34.255,73.323
Karnataka,Bangalore,1994,0.434,1.41,4.868,18.343,92.136,43.557,98.224,49.76,51.714,199.805,35.93,6.666
Karnataka,Bangalore,1995,16.369,0.095,15.616,36.338,170.959,90.003,96.585,162.77,158.1,174.222,19.971,0.247
Karnataka,Bangalore,1996,0.029,0.037,0.704,101.242,126.53,206.435,51.527,203.064,171.74,184.89,13.344,21.866
Karnataka,Bangalore,1997,4.441,0,22.577,73.29,83.37,76.097,33.478,114.252,161.381,314.376,180.439,27.5
Karnataka,Bangalore,1998,0.029,0.176,0.19,95.813,125.056,59.412,214.568,256.596,144.877,219.25,57.153,45.443
Karnataka,Bangalore,1999,0.044,10.569,0.558,77.58,226.05,73.117,99.256,68.211,100.092,194.14,67.572,5.645
Karnataka,Bangalore,2000,0.037,11.832,0.074,80.108,73.289,89.692,99.856,193.458,132.482,291.835,13.405,14.699
Karnataka,Bangalore,2001,0.456,0.117,3.645,102.717,71.598,35.69,97.213,64.211,150.754,165.144,32.037,8.252
Karnataka,Bangalore,2002,0.611,0.122,0.705,10.388,218.097,160.305,33.805,40.268,60.213,183.967,35.172,4.541
Karnataka,Bangalore Rural,1901,3.368,21.371,1.705,28.753,145.616,49.44,60.727,42.057,196.504,181.704,82.574,24.875
Karnataka,Bangalore Rural,1902,1.456,0,6.232,67.19,126.424,54.123,53.112,92.556,139.974,287.823,40.083,19.681
Karnataka,Bangalore Rural,1903,0.001,0.002,0,7.582,135.623,114.151,74.355,124.25,305.461,227.04,230.021,18.676
